account_id,gf_in_degree,gf_out_degree,gf_weighted_in_degree,gf_weighted_out_degree,gf_pagerank,gf_clustering_coefficient,gf_betweenness,gf_hub_score,gf_authority_score,gf_degree_ratio,gf_flow_ratio,gf_unique_in_neighbors,gf_unique_out_neighbors,gf_reciprocity,gf_in_cycle
7223756670,3,0,4,0,6,0,0,1,7,1,1,3,0,0,0
6961460093,0,6,0,9,0,0,0,9,3,0,0,0,6,0,0
7080357663,9,9,9,9,9,0,0,0,9,1,1,9,9,0,0
8341412096,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
4038415588,0,9,0,8,0,0,0,9,3,0,0,0,9,0,0
1526868567,3,0,6,0,5,0,0,1,8,1,1,3,0,0,0
8957461886,0,9,0,9,0,0,0,9,3,0,0,0,9,0,0
589468112,3,0,7,0,5,0,0,1,8,1,1,3,0,0,0
367406203,0,6,0,7,0,0,0,8,3,0,0,0,6,0,0
4481201444,9,9,9,9,9,0,0,9,6,1,1,9,9,4,1
2196677893,0,6,0,6,0,0,0,8,3,0,0,0,6,0,0
911722658,3,0,3,0,8,0,0,1,7,1,1,3,0,0,0
4577188719,0,6,0,6,0,0,0,1,3,0,0,0,6,0,0
3232526590,3,0,5,0,8,0,0,1,2,1,1,3,0,0,0
7924551009,0,6,0,9,0,0,0,9,3,0,0,0,6,0,0
7199625988,9,0,9,0,9,0,0,1,9,1,1,9,0,0,0
6404844146,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
6086421020,9,9,9,9,9,0,0,9,0,1,1,9,9,0,0
7141835964,3,0,8,0,7,0,0,1,9,1,1,3,0,0,0
6742623852,0,6,0,8,0,0,0,8,3,0,0,0,6,0,0
551907699,3,0,8,0,8,0,0,1,6,1,1,3,0,0,0
7417876118,3,0,8,0,5,0,0,1,0,1,1,3,0,0,0
9901680164,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
5866348729,3,0,9,0,4,0,0,1,9,1,1,3,0,0,0
8494878354,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
3695545812,9,6,9,8,9,0,0,1,9,1,1,9,6,0,0
4010009393,0,6,0,7,0,0,0,8,3,0,0,0,6,0,0
5528340432,3,0,6,0,8,0,0,1,8,1,1,3,0,0,0
7394937898,0,8,0,7,0,0,0,9,3,0,0,0,8,0,0
4144650873,3,0,4,0,5,0,0,1,8,1,1,3,0,0,0
4024921053,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
1431561040,9,0,9,0,9,0,0,1,9,1,1,9,0,0,0
2595670415,0,6,0,9,0,0,0,9,3,0,0,0,6,0,0
6223365730,9,0,9,0,9,0,0,1,9,1,1,9,0,0,0
8405472205,0,6,0,7,0,0,0,1,3,0,0,0,6,0,0
8184833329,3,0,7,0,8,0,0,1,2,1,1,3,0,0,0
1092702536,0,6,0,9,0,0,0,0,3,0,0,0,6,0,0
8066286852,3,6,7,7,6,0,0,1,2,1,1,3,6,4,1
2367741630,9,8,9,9,9,0,0,1,2,1,1,9,8,4,1
482255721,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
5896180453,9,0,9,0,9,0,0,1,0,1,1,9,0,0,0
4680252319,0,8,0,9,0,0,0,0,3,0,0,0,8,0,0
7728251413,3,0,9,0,7,0,0,1,1,1,1,3,0,0,0
7897279705,3,0,7,0,4,0,0,1,0,1,1,3,0,0,0
8617863283,3,0,8,0,4,0,0,1,8,1,1,3,0,0,0
9069885740,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
9629713976,0,6,0,7,0,0,0,9,3,0,0,0,6,0,0
1119631775,0,8,0,9,0,0,0,9,3,0,0,0,8,0,0
8897329050,3,0,9,0,6,0,0,1,9,1,1,3,0,0,0
375015805,3,0,7,0,4,0,0,1,0,1,1,3,0,0,0
60718926,0,8,0,8,0,0,0,9,3,0,0,0,8,0,0
5631378382,3,0,7,0,6,0,0,1,8,1,1,3,0,0,0
6476585772,3,9,6,9,8,0,0,9,2,1,1,3,9,0,0
3810300721,3,0,8,0,8,0,0,1,8,1,1,3,0,0,0
9081133856,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
2659616433,0,6,0,9,0,0,0,1,3,0,0,0,6,0,0
9343850846,3,0,9,0,8,0,0,1,2,1,1,3,0,0,0
9893340528,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
2131820112,0,6,0,6,0,0,0,8,3,0,0,0,6,0,0
7841784544,3,0,4,0,8,0,0,1,6,1,1,3,0,0,0
4564291666,0,6,0,7,0,0,0,8,3,0,0,0,6,0,0
9141433772,3,9,6,9,8,0,0,0,7,1,1,3,9,0,0
5510366236,3,0,8,0,4,0,0,1,9,1,1,3,0,0,0
7749320382,3,0,8,0,5,0,0,1,0,1,1,3,0,0,0
3546968911,3,0,7,0,4,0,0,1,8,1,1,3,0,0,0
7543250720,3,0,8,0,4,0,0,1,0,1,1,3,0,0,0
7143169330,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
7509313232,3,0,6,0,3,0,0,1,0,1,1,3,0,0,0
9825818308,0,9,0,9,0,0,0,1,3,0,0,0,9,0,0
1965521445,3,0,8,0,5,0,0,1,3,1,1,3,0,0,0
2088570270,3,0,9,0,5,0,0,1,9,1,1,3,0,0,0
5677353991,3,0,7,0,4,0,0,1,1,1,1,3,0,0,0
3646682811,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
6278770348,3,0,9,0,6,0,0,1,1,1,1,3,0,0,0
5263982631,0,6,0,6,0,0,0,9,3,0,0,0,6,0,0
1358482520,0,6,0,8,0,0,0,1,3,0,0,0,6,0,0
1939681909,3,0,8,0,8,0,0,1,2,1,1,3,0,0,0
3614082527,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
1732858296,3,0,8,0,4,0,0,1,0,1,1,3,0,0,0
3741000234,0,6,0,9,0,0,0,9,3,0,0,0,6,0,0
1935297468,0,8,0,7,0,0,0,0,3,0,0,0,8,0,0
2714320850,3,0,4,0,5,0,0,1,0,1,1,3,0,0,0
385482166,3,9,9,9,8,0,0,9,8,1,1,3,9,0,0
8852169475,3,0,4,0,3,0,0,1,7,1,1,3,0,0,0
2597738775,0,6,0,6,0,0,0,8,3,0,0,0,6,0,0
9752658168,3,0,4,0,8,0,0,1,7,1,1,3,0,0,0
3923530563,3,0,9,0,4,0,0,1,0,1,1,3,0,0,0
4121324384,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
148220861,3,0,7,0,4,0,0,1,0,1,1,3,0,0,0
3681770380,3,0,9,0,5,0,0,1,9,1,1,3,0,0,0
2852936829,0,6,0,7,0,0,0,8,3,0,0,0,6,0,0
5087385149,3,8,7,7,8,0,0,0,7,1,1,3,8,0,0
5984193868,3,6,8,7,6,0,0,8,3,1,1,3,6,4,1
4594125641,9,9,7,9,9,0,0,1,7,1,1,9,9,4,1
3658714253,0,6,0,7,0,0,0,1,3,0,0,0,6,0,0
5297691,3,0,6,0,8,0,0,1,2,1,1,3,0,0,0
224176497,3,0,7,0,4,0,0,1,0,1,1,3,0,0,0
3644256410,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
3066321263,9,6,9,7,9,0,0,1,9,1,1,9,6,0,0
675669049,0,9,0,9,0,0,0,9,3,0,0,0,9,0,0
8956282059,3,0,7,0,4,0,0,1,9,1,1,3,0,0,0
1713426884,0,6,0,7,0,0,0,8,3,0,0,0,6,0,0
956337257,3,0,6,0,8,0,0,1,7,1,1,3,0,0,0
9982628328,3,0,8,0,4,0,0,1,0,1,1,3,0,0,0
3697901122,0,9,0,9,0,0,0,1,3,0,0,0,9,0,0
3141372444,3,0,6,0,4,0,0,1,2,1,1,3,0,0,0
9226756684,0,6,0,9,0,0,0,9,3,0,0,0,6,0,0
5162401694,3,0,8,0,4,0,0,1,9,1,1,3,0,0,0
4231385822,9,8,9,9,9,0,0,0,1,1,1,9,8,0,0
6244231175,3,0,6,0,6,0,0,1,1,1,1,3,0,0,0
7027106126,0,6,0,6,0,0,0,8,3,0,0,0,6,0,0
4540259703,3,0,3,0,8,0,0,1,7,1,1,3,0,0,0
7780773895,3,0,7,0,4,0,0,1,0,1,1,3,0,0,0
2635590075,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
9534729015,0,9,0,9,0,0,0,9,3,0,0,0,9,0,0
4787209426,3,0,9,0,5,0,0,1,9,1,1,3,0,0,0
2318701432,3,8,6,7,8,0,0,0,2,1,1,3,8,0,0
6818474150,3,0,5,0,6,0,0,1,0,1,1,3,0,0,0
9278521151,3,0,8,0,4,0,0,1,0,1,1,3,0,0,0
5869654043,3,9,8,9,6,0,0,9,0,1,1,3,9,0,0
6558968510,3,0,9,0,7,0,0,1,8,1,1,3,0,0,0
8793643150,0,6,0,8,0,0,0,8,3,0,0,0,6,0,0
2570862071,3,0,8,0,8,0,0,1,8,1,1,3,0,0,0
4345338937,0,9,0,7,0,0,0,9,3,0,0,0,9,0,0
1389390664,3,0,5,0,7,0,0,1,9,1,1,3,0,0,0
9636503689,0,8,0,6,0,0,0,8,3,0,0,0,8,0,0
1386678822,3,0,4,0,7,0,0,1,7,1,1,3,0,0,0
6020722321,0,9,0,7,0,0,0,9,3,0,0,0,9,0,0
4195838974,3,0,5,0,6,0,0,1,8,1,1,3,0,0,0
4344759414,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
2138505015,9,0,9,0,9,0,0,1,9,1,1,9,0,0,0
9895324562,0,8,0,9,0,0,0,0,3,0,0,0,8,0,0
1818872805,3,0,8,0,4,0,0,1,0,1,1,3,0,0,0
4109732596,0,6,0,9,0,0,0,9,3,0,0,0,6,0,0
5708936901,9,6,9,7,9,0,0,8,9,1,1,9,6,0,0
4307611300,3,9,7,9,8,0,0,9,7,1,1,3,9,0,0
606064149,3,0,4,0,3,0,0,1,9,1,1,3,0,0,0
9125822762,0,9,0,8,0,0,0,0,3,0,0,0,9,0,0
4976475749,3,0,7,0,6,0,0,1,1,1,1,3,0,0,0
7659097346,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
5469723863,9,9,9,8,9,0,0,9,0,1,1,9,9,4,1
6411045530,0,6,0,6,0,0,0,8,3,0,0,0,6,0,0
1476842177,3,0,6,0,8,0,0,1,7,1,1,3,0,0,0
2273742965,3,0,9,0,5,0,0,1,0,1,1,3,0,0,0
2325150545,0,8,0,8,0,0,0,0,3,0,0,0,8,0,0
1789035002,3,0,5,0,4,0,0,1,0,1,1,3,0,0,0
96933227,0,6,0,7,0,0,0,9,3,0,0,0,6,0,0
7147226223,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
330109509,3,0,9,0,4,0,0,1,9,1,1,3,0,0,0
5906130213,3,0,6,0,5,0,0,1,7,1,1,3,0,0,0
7401327478,0,6,0,7,0,0,0,8,3,0,0,0,6,0,0
4336451277,3,0,6,0,8,0,0,1,7,1,1,3,0,0,0
1672288255,3,0,8,0,4,0,0,1,0,1,1,3,0,0,0
1363901484,3,0,8,0,5,0,0,1,0,1,1,3,0,0,0
4512711928,0,9,0,9,0,0,0,9,3,0,0,0,9,0,0
3122616876,3,0,5,0,4,0,0,1,9,1,1,3,0,0,0
4045011140,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
5042064131,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
9665547827,0,8,0,7,0,0,0,1,3,0,0,0,8,0,0
2218074303,3,0,4,0,5,0,0,1,2,1,1,3,0,0,0
4383404858,0,9,0,9,0,0,0,9,3,0,0,0,9,0,0
8366649068,3,0,9,0,6,0,0,1,9,1,1,3,0,0,0
4065028145,3,0,7,0,4,0,0,1,0,1,1,3,0,0,0
5959325606,0,6,0,6,0,0,0,1,3,0,0,0,6,0,0
4054367503,3,0,4,0,8,0,0,1,2,1,1,3,0,0,0
4696164729,0,6,0,7,0,0,0,9,3,0,0,0,6,0,0
7882637641,3,0,6,0,8,0,0,1,8,1,1,3,0,0,0
6679205752,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
8965293680,0,6,0,7,0,0,0,1,3,0,0,0,6,0,0
835593757,3,0,6,0,8,0,0,1,2,1,1,3,0,0,0
7155736136,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
1738940565,0,6,0,9,0,0,0,0,3,0,0,0,6,0,0
569955345,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
823626823,3,0,8,0,4,0,0,1,0,1,1,3,0,0,0
8503465200,0,9,0,7,0,0,0,0,3,0,0,0,9,0,0
6003839788,3,0,5,0,5,0,0,1,0,1,1,3,0,0,0
799188600,0,9,0,9,0,0,0,9,3,0,0,0,9,0,0
3872606344,3,0,7,0,4,0,0,1,8,1,1,3,0,0,0
4015906272,0,6,0,6,0,0,0,8,3,0,0,0,6,0,0
8465856972,3,0,4,0,8,0,0,1,6,1,1,3,0,0,0
4543595075,0,6,0,9,0,0,0,9,3,0,0,0,6,0,0
7489694854,3,0,9,0,6,0,0,1,0,1,1,3,0,0,0
9281561360,3,0,9,0,5,0,0,1,0,1,1,3,0,0,0
8960679541,9,9,8,8,9,0,0,8,8,1,1,9,9,4,1
505070381,3,0,7,0,9,0,0,1,7,1,1,3,0,0,0
6534163745,0,9,0,7,0,0,0,0,3,0,0,0,9,0,0
5355456602,3,0,4,0,4,0,0,1,0,1,1,3,0,0,0
6156339187,0,9,0,7,0,0,0,1,3,0,0,0,9,0,0
9414721240,3,0,4,0,4,0,0,1,2,1,1,3,0,0,0
5185442451,0,9,0,9,0,0,0,9,3,0,0,0,9,0,0
3442659263,3,0,4,0,3,0,0,1,9,1,1,3,0,0,0
9906229651,3,0,9,0,4,0,0,1,0,1,1,3,0,0,0
665026751,0,8,0,8,0,0,0,0,3,0,0,0,8,0,0
8556332513,3,0,5,0,5,0,0,1,1,1,1,3,0,0,0
1391897700,0,6,0,7,0,0,0,8,3,0,0,0,6,0,0
4180682278,3,0,7,0,8,0,0,1,7,1,1,3,0,0,0
5577457719,0,8,0,9,0,0,0,9,3,0,0,0,8,0,0
9504555515,3,0,7,0,5,0,0,1,8,1,1,3,0,0,0
9424448642,3,0,8,0,4,0,0,1,9,1,1,3,0,0,0
9658628699,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
8677774943,3,9,5,9,8,0,0,8,7,1,1,3,9,0,0
9398516249,3,0,7,0,4,0,0,1,6,1,1,3,0,0,0
3538111472,9,9,9,9,9,0,0,0,8,1,1,9,9,4,1
7482668456,3,6,6,8,6,0,0,9,0,1,1,3,6,4,1
2792106785,3,0,8,0,5,0,0,1,2,1,1,3,0,0,0
2261720358,0,6,0,6,0,0,0,8,3,0,0,0,6,0,0
1503409481,3,0,4,0,8,0,0,1,7,1,1,3,0,0,0
846554893,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
9143778831,3,0,5,0,3,0,0,1,0,1,1,3,0,0,0
2832385272,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
2058693095,0,9,0,8,0,0,0,0,3,0,0,0,9,0,0
2001216089,3,0,7,0,6,0,0,1,2,1,1,3,0,0,0
8244937262,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
6508263183,0,9,0,8,0,0,0,9,3,0,0,0,9,0,0
8591643375,3,0,8,0,8,0,0,1,9,1,1,3,0,0,0
561572520,0,6,0,6,0,0,0,1,3,0,0,0,6,0,0
9560811094,3,0,5,0,8,0,0,1,2,1,1,3,0,0,0
6840221462,0,8,0,7,0,0,0,9,3,0,0,0,8,0,0
6394914061,3,0,7,0,7,0,0,1,8,1,1,3,0,0,0
33346270,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
6624920676,3,0,8,0,7,0,0,1,9,1,1,3,0,0,0
2978655617,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
4989319535,3,0,5,0,4,0,0,1,0,1,1,3,0,0,0
6811975048,9,8,9,7,9,0,0,9,9,1,1,9,8,4,1
2755114190,3,0,5,0,9,0,0,1,8,1,1,3,0,0,0
7738921363,0,9,0,7,0,0,0,9,3,0,0,0,9,0,0
1885604875,3,0,4,0,5,0,0,1,8,1,1,3,0,0,0
9572437179,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
6653699393,0,6,0,6,0,0,0,1,3,0,0,0,6,0,0
9771156850,3,0,3,0,8,0,0,1,3,1,1,3,0,0,0
3394889318,0,8,0,8,0,0,0,8,3,0,0,0,8,0,0
5414896414,3,0,8,0,7,0,0,1,7,1,1,3,0,0,0
2045644966,0,6,0,8,0,0,0,8,3,0,0,0,6,0,0
621060264,9,0,9,0,9,0,0,1,8,1,1,9,0,0,0
2266586338,0,9,0,8,0,0,0,8,3,0,0,0,9,0,0
7869013888,3,0,3,0,3,0,0,1,7,1,1,3,0,0,0
7408330845,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
1218244200,3,0,9,0,7,0,0,1,1,1,1,3,0,0,0
6216316627,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
5466123934,9,0,9,0,9,0,0,1,9,1,1,9,0,0,0
8250843541,0,9,0,9,0,0,0,1,3,0,0,0,9,0,0
199988062,3,0,4,0,4,0,0,1,3,1,1,3,0,0,0
6402393774,0,6,0,8,0,0,0,1,3,0,0,0,6,0,0
277019651,3,0,8,0,8,0,0,1,2,1,1,3,0,0,0
25762606,0,6,0,7,0,0,0,1,3,0,0,0,6,0,0
909072420,3,0,6,0,8,0,0,1,2,1,1,3,0,0,0
4512671582,9,9,9,9,9,0,0,9,0,1,1,9,9,4,1
5256445929,3,0,9,0,9,0,0,1,9,1,1,3,0,0,0
4708741032,3,9,9,9,8,0,0,9,7,1,1,3,9,0,0
952050825,3,0,5,0,5,0,0,1,7,1,1,3,0,0,0
1754308893,0,8,0,8,0,0,0,0,3,0,0,0,8,0,0
2653244195,3,0,6,0,6,0,0,1,0,1,1,3,0,0,0
1724782685,0,6,0,6,0,0,0,8,3,0,0,0,6,0,0
2505275986,3,9,5,9,8,0,0,0,7,1,1,3,9,0,0
6726011110,0,8,0,7,0,0,0,0,3,0,0,0,8,0,0
9509095598,3,0,7,0,7,0,0,1,1,1,1,3,0,0,0
3325153054,3,0,8,0,4,0,0,1,9,1,1,3,0,0,0
822128135,0,6,0,9,0,0,0,8,3,0,0,0,6,0,0
324464903,3,0,9,0,8,0,0,1,8,1,1,3,0,0,0
642436468,0,6,0,6,0,0,0,8,3,0,0,0,6,0,0
5718348761,3,0,3,0,8,0,0,1,7,1,1,3,0,0,0
9124329020,0,6,0,7,0,0,0,1,3,0,0,0,6,0,0
1276357468,3,0,6,0,8,0,0,1,2,1,1,3,0,0,0
7986479831,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
5124301835,3,0,9,0,7,0,0,1,1,1,1,3,0,0,0
1992777224,0,9,0,7,0,0,0,0,3,0,0,0,9,0,0
303044546,3,0,6,0,7,0,0,1,1,1,1,3,0,0,0
4915664814,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
264095857,0,6,0,9,0,0,0,0,3,0,0,0,6,0,0
2267057254,0,8,0,8,0,0,0,0,3,0,0,0,8,0,0
3353913084,3,0,5,0,5,0,0,1,1,1,1,3,0,0,0
4277910354,0,9,0,8,0,0,0,0,3,0,0,0,9,0,0
7517403696,3,0,5,0,5,0,0,1,1,1,1,3,0,0,0
3275257189,0,6,0,6,0,0,0,8,3,0,0,0,6,0,0
4428953627,3,6,4,6,8,0,0,8,7,1,1,3,6,0,0
6743376113,0,6,0,9,0,0,0,8,3,0,0,0,6,0,0
6677092537,0,6,0,6,0,0,0,9,3,0,0,0,6,0,0
8794766352,9,6,7,7,9,0,0,1,8,1,1,9,6,0,0
1830078831,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
7160736915,9,6,9,7,9,0,0,1,9,1,1,9,6,0,0
8203229522,0,9,0,9,0,0,0,9,3,0,0,0,9,0,0
8519194353,3,0,9,0,5,0,0,1,9,1,1,3,0,0,0
9987846938,0,6,0,7,0,0,0,1,3,0,0,0,6,0,0
3678607748,3,0,6,0,8,0,0,1,2,1,1,3,0,0,0
2883324502,3,0,8,0,5,0,0,1,0,1,1,3,0,0,0
8653336420,0,6,0,7,0,0,0,9,3,0,0,0,6,0,0
8752943153,9,8,9,7,9,0,0,8,9,1,1,9,8,0,0
2350608357,0,9,0,7,0,0,0,0,3,0,0,0,9,0,0
7116272472,3,0,5,0,5,0,0,1,0,1,1,3,0,0,0
6385147013,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
56519020,3,0,7,0,5,0,0,1,0,1,1,3,0,0,0
1304411851,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
578839168,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
7417210636,3,0,8,0,4,0,0,1,0,1,1,3,0,0,0
8201605808,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
5006270568,0,9,0,8,0,0,0,0,3,0,0,0,9,0,0
6125659636,3,0,6,0,6,0,0,1,0,1,1,3,0,0,0
5840073198,3,8,6,7,8,0,0,8,6,1,1,3,8,0,0
7672640853,3,0,4,0,5,0,0,2,6,1,1,3,0,0,0
1498828609,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
5895407809,3,0,5,0,4,0,0,2,1,1,1,3,0,0,0
1706196950,0,6,0,7,0,0,0,9,3,0,0,0,6,0,0
8130176208,0,9,0,8,0,0,0,9,3,0,0,0,9,0,0
8659464157,3,0,7,0,6,0,0,2,8,1,1,3,0,0,0
4833559204,3,0,8,0,5,0,0,2,9,1,1,3,0,0,0
3462885128,3,8,4,7,8,0,0,8,2,1,1,3,8,0,0
274657616,3,0,6,0,9,0,0,2,7,1,1,3,0,0,0
8587242371,0,6,0,9,0,0,0,9,3,0,0,0,6,0,0
6618026760,3,0,9,0,4,0,0,2,9,1,1,3,0,0,0
3902806766,0,6,0,6,0,0,0,9,3,0,0,0,6,0,0
2537003174,9,9,6,9,9,0,0,0,9,1,1,9,9,0,0
3299538255,0,6,0,6,0,0,0,1,3,0,0,0,6,0,0
8376057857,3,0,4,0,8,0,0,2,2,1,1,3,0,0,0
3758118046,9,9,8,9,9,0,0,0,8,1,1,9,9,4,1
2487128589,3,6,6,6,6,0,0,9,1,1,1,3,6,4,1
1532196553,0,6,0,6,0,0,0,1,3,0,0,0,6,0,0
5844956381,3,0,4,0,8,0,0,2,2,1,1,3,0,0,0
4856706287,3,0,9,0,4,0,0,2,1,1,1,3,0,0,0
4910906417,0,6,0,7,0,0,0,8,3,0,0,0,6,0,0
433433286,3,0,7,0,8,0,0,2,7,1,1,3,0,0,0
5027539859,0,6,0,7,0,0,0,9,3,0,0,0,6,0,0
8678802420,9,6,9,8,9,0,0,8,9,1,1,9,6,0,0
7466302779,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
568683281,9,8,9,9,9,0,0,0,0,1,1,9,8,4,1
6568511815,3,6,8,6,9,0,0,0,0,1,1,3,6,4,1
7739142501,0,6,0,6,0,0,0,1,3,0,0,0,6,0,0
8977087076,3,6,4,6,8,0,0,1,2,1,1,3,6,0,0
9694142477,3,0,8,0,4,0,0,2,9,1,1,3,0,0,0
8968592383,0,8,0,9,0,0,0,0,3,0,0,0,8,0,0
353834718,3,0,5,0,4,0,0,2,1,1,1,3,0,0,0
420570262,0,6,0,8,0,0,0,0,3,0,0,0,6,0,0
3162568567,0,9,0,8,0,0,0,0,3,0,0,0,9,0,0
2463385876,3,0,7,0,6,0,0,2,1,1,1,3,0,0,0
9848553102,3,0,8,0,4,0,0,2,8,1,1,3,0,0,0
7724710130,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
7383082878,0,6,0,7,0,0,0,8,3,0,0,0,6,0,0
7323827816,3,6,7,9,8,0,0,8,8,1,1,3,6,0,0
8987848252,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
3809653464,3,0,8,0,4,0,0,2,0,1,1,3,0,0,0
8938772134,0,8,0,9,0,0,0,9,3,0,0,0,8,0,0
1251714328,3,0,8,0,6,0,0,2,8,1,1,3,0,0,0
868398142,0,6,0,6,0,0,0,1,3,0,0,0,6,0,0
6499777292,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
5799589640,0,6,0,6,0,0,0,1,3,0,0,0,6,0,0
8287462977,3,0,5,0,8,0,0,2,2,1,1,3,0,0,0
7708305681,3,0,8,0,4,0,0,2,0,1,1,3,0,0,0
4587184588,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
2111706195,3,0,9,0,5,0,0,2,9,1,1,3,0,0,0
1313283747,0,6,0,7,0,0,0,1,3,0,0,0,6,0,0
9716797685,3,0,7,0,8,0,0,2,2,1,1,3,0,0,0
4238032930,9,8,9,9,9,0,0,1,8,1,1,9,8,0,0
7135138536,3,0,8,0,9,0,0,2,2,1,1,3,0,0,0
1422566926,3,9,6,8,8,0,0,0,2,1,1,3,9,0,0
744931160,3,0,5,0,5,0,0,2,1,1,1,3,0,0,0
8777101435,3,0,9,0,5,0,0,2,0,1,1,3,0,0,0
1948023764,3,0,9,0,5,0,0,2,9,1,1,3,0,0,0
4348868412,3,0,8,0,4,0,0,2,9,1,1,3,0,0,0
6505314292,0,6,0,7,0,0,0,8,3,0,0,0,6,0,0
6551259656,3,6,7,6,8,0,0,1,7,1,1,3,6,0,0
3884364796,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
3678154204,3,0,3,0,3,0,0,2,2,1,1,3,0,0,0
1492744665,3,0,8,0,4,0,0,2,0,1,1,3,0,0,0
7505089539,3,0,8,0,4,0,0,2,9,1,1,3,0,0,0
9599009457,3,9,5,9,8,0,0,8,7,1,1,3,9,0,0
2870306224,3,0,8,0,5,0,0,2,6,1,1,3,0,0,0
1367481057,0,6,0,6,0,0,0,1,3,0,0,0,6,0,0
3411887666,3,0,5,0,8,0,0,2,2,1,1,3,0,0,0
9482437626,0,6,0,6,0,0,0,1,3,0,0,0,6,0,0
6781542095,3,0,4,0,8,0,0,2,3,1,1,3,0,0,0
1103906765,3,0,9,0,5,0,0,2,0,1,1,3,0,0,0
8052801346,0,8,0,7,0,0,0,9,3,0,0,0,8,0,0
5482042682,3,0,5,0,6,0,0,2,8,1,1,3,0,0,0
2041162165,9,9,9,9,9,0,0,1,1,1,1,9,9,4,1
1448912136,3,0,6,0,5,0,0,2,3,1,1,3,0,0,0
2588097391,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
6385499580,3,0,8,0,5,0,0,2,0,1,1,3,0,0,0
1670948762,0,6,0,9,0,0,0,0,3,0,0,0,6,0,0
511037666,0,6,0,8,0,0,0,9,3,0,0,0,6,0,0
8769747914,0,8,0,8,0,0,0,9,3,0,0,0,8,0,0
5816813063,3,0,7,0,7,0,0,2,9,1,1,3,0,0,0
1265983749,0,8,0,7,0,0,0,1,3,0,0,0,8,0,0
8760936984,3,0,6,0,6,0,0,2,2,1,1,3,0,0,0
2687511294,0,6,0,6,0,0,0,1,3,0,0,0,6,0,0
9890571312,3,0,5,0,8,0,0,2,2,1,1,3,0,0,0
1218186942,0,9,0,8,0,0,0,9,3,0,0,0,9,0,0
6232366766,3,0,5,0,5,0,0,2,9,1,1,3,0,0,0
312690129,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
2368019884,3,0,7,0,5,0,0,2,1,1,1,3,0,0,0
8099695854,0,8,0,6,0,0,0,9,3,0,0,0,8,0,0
5991515018,3,0,4,0,6,0,0,2,8,1,1,3,0,0,0
9307113143,0,9,0,7,0,0,0,9,3,0,0,0,9,0,0
954297398,3,0,4,0,6,0,0,2,9,1,1,3,0,0,0
6127913747,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
8384869861,3,6,9,9,6,0,0,8,2,1,1,3,6,0,0
2790502538,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
7386959843,3,0,6,0,5,0,0,2,1,1,1,3,0,0,0
4875927489,0,9,0,9,0,0,0,0,3,0,0,0,9,0,0
